"gutenberg_id" "text"
1727 "in the dark. It will be morning soon; wait till Menelaus has brought"
1727 "his presents and put them in the chariot for us; and let him say good"
1727 "bye to us in the usual way. So long as he lives a guest should never"
1727 "forget a host who has shown him kindness.”"
1727 ""
1727 "As he spoke day began to break, and Menelaus, who had already risen,"
1727 "leaving Helen in bed, came towards them. When Telemachus saw him he put"
1727 "on his shirt as fast as he could, threw a great cloak over his"
1727 "shoulders, and went out to meet him. “Menelaus,” said he, “let me go"
1727 "back now to my own country, for I want to get home.”"
1727 ""
1727 "And Menelaus answered, “Telemachus, if you insist on going I will not"
1727 "detain you. I do not like to see a host either too fond of his guest or"
1727 "too rude to him. Moderation is best in all things, and not letting a"
1727 "man go when he wants to do so is as bad as telling him to go if he"
1727 "would like to stay. One should treat a guest well as long as he is in"
1727 "the house and speed him when he wants to leave it. Wait, then, till I"
1727 "can get your beautiful presents into your chariot, and till you have"
1727 "yourself seen them. I will tell the women to prepare a sufficient"
1727 "dinner for you of what there may be in the house; it will be at once"
1727 "more proper and cheaper for you to get your dinner before setting out"
1727 "on such a long journey. If, moreover, you have a fancy for making a"
1727 "tour in Hellas or in the Peloponnese, I will yoke my horses, and will"
1727 "conduct you myself through all our principal cities. No one will send"
1727 "us away empty handed; every one will give us something—a bronze tripod,"
1727 "a couple of mules, or a gold cup.”"
1727 ""
1727 "“Menelaus,” replied Telemachus, “I want to go home at once, for when I"
1727 "came away I left my property without protection, and fear that while"
1727 "looking for my father I shall come to ruin myself, or find that"
1727 "something valuable has been stolen during my absence.”"
1727 ""
1727 "When Menelaus heard this he immediately told his wife and servants to"
1727 "prepare a sufficient dinner from what there might be in the house. At"
1727 "this moment Eteoneus joined him, for he lived close by and had just got"
1727 "up; so Menelaus told him to light the fire and cook some meat, which he"
1727 "at once did. Then Menelaus went down into his fragrant store room,130"
1727 "not alone, but Helen went too, with Megapenthes. When he reached the"
1727 "place where the treasures of his house were kept, he selected a double"
1727 "cup, and told his son Megapenthes to bring also a silver mixing bowl."
1727 "Meanwhile Helen went to the chest where she kept the lovely dresses"
1727 "which she had made with her own hands, and took out one that was"
1727 "largest and most beautifully enriched with embroidery; it glittered"
1727 "like a star, and lay at the very bottom of the chest. 131 Then they all"
1727 "came back through the house again till they got to Telemachus, and"
1727 "Menelaus said, “Telemachus, may Jove, the mighty husband of Juno, bring"
1727 "you safely home according to your desire. I will now present you with"
1727 "the finest and most precious piece of plate in all my house. It is a"
1727 "mixing bowl of pure silver, except the rim, which is inlaid with gold,"
1727 "and it is the work of Vulcan. Phaedimus king of the Sidonians made me a"
1727 "present of it in the course of a visit that I paid him while I was on"
1727 "my return home. I should like to give it to you.”"
1727 ""
1727 "With these words he placed the double cup in the hands of Telemachus,"
1727 "while Megapenthes brought the beautiful mixing bowl and set it before"
1727 "him. Hard by stood lovely Helen with the robe ready in her hand."
1727 ""
1727 "“I too, my son,” said she, “have something for you as a keepsake from"
1727 "the hand of Helen; it is for your bride to wear upon her wedding day."
1727 "Till then, get your dear mother to keep it for you; thus may you go"
1727 "back rejoicing to your own country and to your home.”"
1727 ""
1727 "So saying she gave the robe over to him and he received it gladly. Then"
1727 "Pisistratus put the presents into the chariot, and admired them all as"
1727 "he did so. Presently Menelaus took Telemachus and Pisistratus into the"
1727 "house, and they both of them sat down to table. A maid servant brought"
1727 "them water in a beautiful golden ewer, and poured it into a silver"
1727 "basin for them to wash their hands, and she drew a clean table beside"
1727 "them; an upper servant brought them bread and offered them many good"
1727 "things of what there was in the house. Eteoneus carved the meat and"
1727 "gave them each their portions, while Megapenthes poured out the wine."
1727 "Then they laid their hands upon the good things that were before them,"
1727 "but as soon as they had had enough to eat and drink Telemachus and"
1727 "Pisistratus yoked the horses, and took their places in the chariot."
1727 "They drove out through the inner gateway and under the echoing"
1727 "gatehouse of the outer court, and Menelaus came after them with a"
1727 "golden goblet of wine in his right hand that they might make a"
1727 "drink-offering before they set out. He stood in front of the horses and"
1727 "pledged them, saying, “Farewell to both of you; see that you tell"
1727 "Nestor how I have treated you, for he was as kind to me as any father"
1727 "could be while we Achaeans were fighting before Troy.”"
1727 ""
1727 "“We will be sure, sir,” answered Telemachus, “to tell him everything as"
1727 "soon as we see him. I wish I were as certain of finding Ulysses"
1727 "returned when I get back to Ithaca, that I might tell him of the very"
1727 "great kindness you have shown me and of the many beautiful presents I"
1727 "am taking with me.”"
1727 ""
1727 "As he was thus speaking a bird flew on his right hand—an eagle with a"
1727 "great white goose in its talons which it had carried off from the farm"
1727 "yard—and all the men and women were running after it and shouting. It"
1727 "came quite close up to them and flew away on their right hands in front"
1727 "of the horses. When they saw it they were glad, and their hearts took"
1727 "comfort within them, whereon Pisistratus said, “Tell me, Menelaus, has"
1727 "heaven sent this omen for us or for you?”"
1727 ""
1727 "Menelaus was thinking what would be the most proper answer for him to"
1727 "make, but Helen was too quick for him and said, “I will read this"
1727 "matter as heaven has put it in my heart, and as I doubt not that it"
1727 "will come to pass. The eagle came from the mountain where it was bred"
1727 "and has its nest, and in like manner Ulysses, after having travelled"
1727 "far and suffered much, will return to take his revenge—if indeed he is"
1727 "not back already and hatching mischief for the suitors.”"
1727 ""
1727 "“May Jove so grant it,” replied Telemachus, “if it should prove to be"
1727 "so, I will make vows to you as though you were a god, even when I am at"
1727 "home.”"
1727 ""
1727 "As he spoke he lashed his horses and they started off at full speed"
1727 "through the town towards the open country. They swayed the yoke upon"
1727 "their necks and travelled the whole day long till the sun set and"
1727 "darkness was over all the land. Then they reached Pherae, where Diocles"
1727 "lived who was son of Ortilochus, the son of Alpheus. There they passed"
1727 "the night and were treated hospitably. When the child of morning,"
1727 "rosy-fingered Dawn, appeared, they again yoked their horses and their"
1727 "places in the chariot. They drove out through the inner gateway and"
1727 "under the echoing gatehouse of the outer court. Then Pisistratus lashed"
1727 "his horses on and they flew forward nothing loath; ere long they came"
1727 "to Pylos, and then Telemachus said:"
1727 ""
1727 "“Pisistratus, I hope you will promise to do what I am going to ask you."
1727 "You know our fathers were old friends before us; moreover, we are both"
1727 "of an age, and this journey has brought us together still more closely;"
1727 "do not, therefore, take me past my ship, but leave me there, for if I"
1727 "go to your father’s house he will try to keep me in the warmth of his"
1727 "good will towards me, and I must go home at once.”"
1727 ""
1727 "Pisistratus thought how he should do as he was asked, and in the end he"
1727 "deemed it best to turn his horses towards the ship, and put Menelaus’s"
1727 "beautiful presents of gold and raiment in the stern of the vessel. Then"
1727 "he said, “Go on board at once and tell your men to do so also before I"
1727 "can reach home to tell my father. I know how obstinate he is, and am"
1727 "sure he will not let you go; he will come down here to fetch you, and"
1727 "he will not go back without you. But he will be very angry.”"
1727 ""
1727 "With this he drove his goodly steeds back to the city of the Pylians"
1727 "and soon reached his home, but Telemachus called the men together and"
1727 "gave his orders. “Now, my men,” said he, “get everything in order on"
1727 "board the ship, and let us set out home.”"
1727 ""
1727 "Thus did he speak, and they went on board even as he had said. But as"
1727 "Telemachus was thus busied, praying also and sacrificing to Minerva in"
1727 "the ship’s stern, there came to him a man from a distant country, a"
1727 "seer, who was flying from Argos because he had killed a man. He was"
1727 "descended from Melampus, who used to live in Pylos, the land of sheep;"
1727 "he was rich and owned a great house, but he was driven into exile by"
1727 "the great and powerful king Neleus. Neleus seized his goods and held"
1727 "them for a whole year, during which he was a close prisoner in the"
1727 "house of king Phylacus, and in much distress of mind both on account of"
1727 "the daughter of Neleus and because he was haunted by a great sorrow"
1727 "that dread Erinys had laid upon him. In the end, however, he escaped"
1727 "with his life, drove the cattle from Phylace to Pylos, avenged the"
1727 "wrong that had been done him, and gave the daughter of Neleus to his"
1727 "brother. Then he left the country and went to Argos, where it was"
1727 "ordained that he should reign over much people. There he married,"
1727 "established himself, and had two famous sons Antiphates and Mantius."
1727 "Antiphates became father of Oicleus, and Oicleus of Amphiaraus, who was"
1727 "dearly loved both by Jove and by Apollo, but he did not live to old"
1727 "age, for he was killed in Thebes by reason of a woman’s gifts. His sons"
1727 "were Alcmaeon and Amphilochus. Mantius, the other son of Melampus, was"
1727 "father to Polypheides and Cleitus. Aurora, throned in gold, carried off"
1727 "Cleitus for his beauty’s sake, that he might dwell among the immortals,"
1727 "but Apollo made Polypheides the greatest seer in the whole world now"
1727 "that Amphiaraus was dead. He quarrelled with his father and went to"
1727 "live in Hyperesia, where he remained and prophesied for all men."
1727 ""
1727 "His son, Theoclymenus, it was who now came up to Telemachus as he was"
1727 "making drink-offerings and praying in his ship. “Friend,” said he, “now"
1727 "that I find you sacrificing in this place, I beseech you by your"
1727 "sacrifices themselves, and by the god to whom you make them, I pray you"
1727 "also by your own head and by those of your followers tell me the truth"
1727 "and nothing but the truth. Who and whence are you? Tell me also of your"
1727 "town and parents.”"
1727 ""
1727 "Telemachus said, “I will answer you quite truly. I am from Ithaca, and"
1727 "my father is Ulysses, as surely as that he ever lived. But he has come"
1727 "to some miserable end. Therefore I have taken this ship and got my crew"
1727 "together to see if I can hear any news of him, for he has been away a"
1727 "long time.”"
1727 ""
1727 "“I too,” answered Theoclymenus, “am an exile, for I have killed a man"
1727 "of my own race. He has many brothers and kinsmen in Argos, and they"
1727 "have great power among the Argives. I am flying to escape death at"
1727 "their hands, and am thus doomed to be a wanderer on the face of the"
1727 "earth. I am your suppliant; take me, therefore, on board your ship that"
1727 "they may not kill me, for I know they are in pursuit.”"
1727 ""
1727 "“I will not refuse you,” replied Telemachus, “if you wish to join us."
1727 "Come, therefore, and in Ithaca we will treat you hospitably according"
1727 "to what we have.”"
1727 ""
1727 "On this he received Theoclymenus’ spear and laid it down on the deck of"
1727 "the ship. He went on board and sat in the stern, bidding Theoclymenus"
1727 "sit beside him; then the men let go the hawsers. Telemachus told them"
1727 "to catch hold of the ropes, and they made all haste to do so. They set"
1727 "the mast in its socket in the cross plank, raised it and made it fast"
1727 "with the forestays, and they hoisted their white sails with sheets of"
1727 "twisted ox hide. Minerva sent them a fair wind that blew fresh and"
1727 "strong to take the ship on her course as fast as possible. Thus then"
1727 "they passed by Crouni and Chalcis."
1727 ""
1727 "Presently the sun set and darkness was over all the land. The vessel"
1727 "made a quick passage to Pheae and thence on to Elis, where the Epeans"
1727 "rule. Telemachus then headed her for the flying islands,132 wondering"
1727 "within himself whether he should escape death or should be taken"
1727 "prisoner."
1727 ""
1727 "Meanwhile Ulysses and the swineherd were eating their supper in the"
1727 "hut, and the men supped with them. As soon as they had had to eat and"
1727 "drink, Ulysses began trying to prove the swineherd and see whether he"
1727 "would continue to treat him kindly, and ask him to stay on at the"
1727 "station or pack him off to the city; so he said:"
1727 ""
1727 "“Eumaeus, and all of you, to-morrow I want to go away and begin begging"
1727 "about the town, so as to be no more trouble to you or to your men. Give"
1727 "me your advice therefore, and let me have a good guide to go with me"
1727 "and show me the way. I will go the round of the city begging as I needs"
1727 "must, to see if any one will give me a drink and a piece of bread. I"
1727 "should like also to go to the house of Ulysses and bring news of her"
1727 "husband to Queen Penelope. I could then go about among the suitors and"
1727 "see if out of all their abundance they will give me a dinner. I should"
1727 "soon make them an excellent servant in all sorts of ways. Listen and"
1727 "believe when I tell you that by the blessing of Mercury who gives grace"
1727 "and good name to the works of all men, there is no one living who would"
1727 "make a more handy servant than I should—to put fresh wood on the fire,"
1727 "chop fuel, carve, cook, pour out wine, and do all those services that"
1727 "poor men have to do for their betters.”"
1727 ""
1727 "The swineherd was very much disturbed when he heard this. “Heaven help"
1727 "me,” he exclaimed, “what ever can have put such a notion as that into"
1727 "your head? If you go near the suitors you will be undone to a"
1727 "certainty, for their pride and insolence reach the very heavens. They"
1727 "would never think of taking a man like you for a servant. Their"
1727 "servants are all young men, well dressed, wearing good cloaks and"
1727 "shirts, with well looking faces and their hair always tidy, the tables"
1727 "are kept quite clean and are loaded with bread, meat, and wine. Stay"
1727 "where you are, then; you are not in anybody’s way; I do not mind your"
1727 "being here, no more do any of the others, and when Telemachus comes"
1727 "home he will give you a shirt and cloak and will send you wherever you"
1727 "want to go.”"
1727 ""
1727 "Ulysses answered, “I hope you may be as dear to the gods as you are to"
1727 "me, for having saved me from going about and getting into trouble;"
1727 "there is nothing worse than being always on the tramp; still, when men"
1727 "have once got low down in the world they will go through a great deal"
1727 "on behalf of their miserable bellies. Since, however, you press me to"
1727 "stay here and await the return of Telemachus, tell me about Ulysses’"
1727 "mother, and his father whom he left on the threshold of old age when he"
1727 "set out for Troy. Are they still living or are they already dead and in"
1727 "the house of Hades?”"
1727 ""
1727 "“I will tell you all about them,” replied Eumaeus, “Laertes is still"
1727 "living and prays heaven to let him depart peacefully in his own house,"
1727 "for he is terribly distressed about the absence of his son, and also"
1727 "about the death of his wife, which grieved him greatly and aged him"
1727 "more than anything else did. She came to an unhappy end133 through"
1727 "sorrow for her son: may no friend or neighbour who has dealt kindly by"
1727 "me come to such an end as she did. As long as she was still living,"
1727 "though she was always grieving, I used to like seeing her and asking"
1727 "her how she did, for she brought me up along with her daughter Ctimene,"
1727 "the youngest of her children; we were boy and girl together, and she"
1727 "made little difference between us. When, however, we both grew up, they"
1727 "sent Ctimene to Same and received a splendid dowry for her. As for me,"
1727 "my mistress gave me a good shirt and cloak with a pair of sandals for"
1727 "my feet, and sent me off into the country, but she was just as fond of"
1727 "me as ever. This is all over now. Still it has pleased heaven to"
1727 "prosper my work in the situation which I now hold. I have enough to eat"
1727 "and drink, and can find something for any respectable stranger who"
1727 "comes here; but there is no getting a kind word or deed out of my"
1727 "mistress, for the house has fallen into the hands of wicked people."
1727 "Servants want sometimes to see their mistress and have a talk with her;"
1727 "they like to have something to eat and drink at the house, and"
1727 "something too to take back with them into the country. This is what"
1727 "will keep servants in a good humour.”"
1727 ""
1727 "Ulysses answered, “Then you must have been a very little fellow,"
1727 "Eumaeus, when you were taken so far away from your home and parents."
1727 "Tell me, and tell me true, was the city in which your father and mother"
1727 "lived sacked and pillaged, or did some enemies carry you off when you"
1727 "were alone tending sheep or cattle, ship you off here, and sell you for"
1727 "whatever your master gave them?”"
1727 ""
1727 "“Stranger,” replied Eumaeus, “as regards your question: sit still, make"
1727 "yourself comfortable, drink your wine, and listen to me. The nights are"
1727 "now at their longest; there is plenty of time both for sleeping and"
1727 "sitting up talking together; you ought not to go to bed till bed time,"
1727 "too much sleep is as bad as too little; if any one of the others wishes"
1727 "to go to bed let him leave us and do so; he can then take my master’s"
1727 "pigs out when he has done breakfast in the morning. We too will sit"
1727 "here eating and drinking in the hut, and telling one another stories"
1727 "about our misfortunes; for when a man has suffered much, and been"
1727 "buffeted about in the world, he takes pleasure in recalling the memory"
1727 "of sorrows that have long gone by. As regards your question, then, my"
1727 "tale is as follows:"
1727 ""
1727 "“You may have heard of an island called Syra that lies over above"
1727 "Ortygia,134 where the land begins to turn round and look in another"
1727 "direction.135 It is not very thickly peopled, but the soil is good,"
1727 "with much pasture fit for cattle and sheep, and it abounds with wine"
1727 "and wheat. Dearth never comes there, nor are the people plagued by any"
1727 "sickness, but when they grow old Apollo comes with Diana and kills them"
1727 "with his painless shafts. It contains two communities, and the whole"
1727 "country is divided between these two. My father Ctesius son of Ormenus,"
1727 "a man comparable to the gods, reigned over both."
1727 ""
1727 "“Now to this place there came some cunning traders from Phoenicia (for"
1727 "the Phoenicians are great mariners) in a ship which they had freighted"
1727 "with gewgaws of all kinds. There happened to be a Phoenician woman in"
1727 "my father’s house, very tall and comely, and an excellent servant;"
1727 "these scoundrels got hold of her one day when she was washing near"
1727 "their ship, seduced her, and cajoled her in ways that no woman can"
1727 "resist, no matter how good she may be by nature. The man who had"
1727 "seduced her asked her who she was and where she came from, and on this"
1727 "she told him her father’s name. ‘I come from Sidon,’ said she, ‘and am"
1727 "daughter to Arybas, a man rolling in wealth. One day as I was coming"
1727 "into the town from the country, some Taphian pirates seized me and took"
1727 "me here over the sea, where they sold me to the man who owns this"
1727 "house, and he gave them their price for me.’"
1727 ""
1727 "“The man who had seduced her then said, ‘Would you like to come along"
1727 "with us to see the house of your parents and your parents themselves?"
1727 "They are both alive and are said to be well off.’"
1727 ""
1727 "“‘I will do so gladly,’ answered she, ‘if you men will first swear me a"
1727 "solemn oath that you will do me no harm by the way.’"
1727 ""
1727 "“They all swore as she told them, and when they had completed their"
1727 "oath the woman said, ‘Hush; and if any of your men meets me in the"
1727 "street or at the well, do not let him speak to me, for fear some one"
1727 "should go and tell my master, in which case he would suspect something."
1727 "He would put me in prison, and would have all of you murdered; keep"
1727 "your own counsel therefore; buy your merchandise as fast as you can,"
1727 "and send me word when you have done loading. I will bring as much gold"
1727 "as I can lay my hands on, and there is something else also that I can"
1727 "do towards paying my fare. I am nurse to the son of the good man of the"
1727 "house, a funny little fellow just able to run about. I will carry him"
1727 "off in your ship, and you will get a great deal of money for him if you"
1727 "take him and sell him in foreign parts.’"
1727 ""
1727 "“On this she went back to the house. The Phoenicians stayed a whole"
1727 "year till they had loaded their ship with much precious merchandise,"
1727 "and then, when they had got freight enough, they sent to tell the"
1727 "woman. Their messenger, a very cunning fellow, came to my father’s"
1727 "house bringing a necklace of gold with amber beads strung among it; and"
1727 "while my mother and the servants had it in their hands admiring it and"
1727 "bargaining about it, he made a sign quietly to the woman and then went"
1727 "back to the ship, whereon she took me by the hand and led me out of the"
1727 "house. In the fore part of the house she saw the tables set with the"
1727 "cups of guests who had been feasting with my father, as being in"
1727 "attendance on him; these were now all gone to a meeting of the public"
1727 "assembly, so she snatched up three cups and carried them off in the"
1727 "bosom of her dress, while I followed her, for I knew no better. The sun"
1727 "was now set, and darkness was over all the land, so we hurried on as"
1727 "fast as we could till we reached the harbour, where the Phoenician ship"
1727 "was lying. When they had got on board they sailed their ways over the"
1727 "sea, taking us with them, and Jove sent then a fair wind; six days did"
1727 "we sail both night and day, but on the seventh day Diana struck the"
1727 "woman and she fell heavily down into the ship’s hold as though she were"
1727 "a sea gull alighting on the water; so they threw her overboard to the"
1727 "seals and fishes, and I was left all sorrowful and alone. Presently the"
1727 "winds and waves took the ship to Ithaca, where Laertes gave sundry of"
1727 "his chattels for me, and thus it was that ever I came to set eyes upon"
1727 "this country.”"
1727 ""
1727 "Ulysses answered, “Eumaeus, I have heard the story of your misfortunes"
1727 "with the most lively interest and pity, but Jove has given you good as"
1727 "well as evil, for in spite of everything you have a good master, who"
1727 "sees that you always have enough to eat and drink; and you lead a good"
1727 "life, whereas I am still going about begging my way from city to city.”"
1727 ""
1727 "Thus did they converse, and they had only a very little time left for"
1727 "sleep, for it was soon daybreak. In the mean time Telemachus and his"
1727 "crew were nearing land, so they loosed the sails, took down the mast,"
1727 "and rowed the ship into the harbour.136 They cast out their mooring"
1727 "stones and made fast the hawsers; they then got out upon the sea shore,"
1727 "mixed their wine, and got dinner ready. As soon as they had had enough"
1727 "to eat and drink Telemachus said, “Take the ship on to the town, but"
1727 "leave me here, for I want to look after the herdsmen on one of my"
1727 "farms. In the evening, when I have seen all I want, I will come down to"
1727 "the city, and to-morrow morning in return for your trouble I will give"
1727 "you all a good dinner with meat and wine.” 137"
1727 ""
1727 "Then Theoclymenus said, “And what, my dear young friend, is to become"
1727 "of me? To whose house, among all your chief men, am I to repair? or"
1727 "shall I go straight to your own house and to your mother?”"
1727 ""
1727 "“At any other time,” replied Telemachus, “I should have bidden you go"
1727 "to my own house, for you would find no want of hospitality; at the"
1727 "present moment, however, you would not be comfortable there, for I"
1727 "shall be away, and my mother will not see you; she does not often show"
1727 "herself even to the suitors, but sits at her loom weaving in an upper"
1727 "chamber, out of their way; but I can tell you a man whose house you can"
1727 "go to—I mean Eurymachus the son of Polybus, who is held in the highest"
1727 "estimation by every one in Ithaca. He is much the best man and the most"
1727 "persistent wooer, of all those who are paying court to my mother and"
1727 "trying to take Ulysses’ place. Jove, however, in heaven alone knows"
1727 "whether or no they will come to a bad end before the marriage takes"
1727 "place.”"
1727 ""
1727 "As he was speaking a bird flew by upon his right hand—a hawk, Apollo’s"
1727 "messenger. It held a dove in its talons, and the feathers, as it tore"
1727 "them off,138 fell to the ground midway between Telemachus and the ship."
1727 "On this Theoclymenus called him apart and caught him by the hand."
1727 "“Telemachus,” said he, “that bird did not fly on your right hand"
1727 "without having been sent there by some god. As soon as I saw it I knew"
1727 "it was an omen; it means that you will remain powerful and that there"
1727 "will be no house in Ithaca more royal than your own.”"
1727 ""
1727 "“I wish it may prove so,” answered Telemachus. “If it does, I will show"
1727 "you so much good will and give you so many presents that all who meet"
1727 "you will congratulate you.”"
1727 ""
1727 "Then he said to his friend Piraeus, “Piraeus, son of Clytius, you have"
1727 "throughout shown yourself the most willing to serve me of all those who"
1727 "have accompanied me to Pylos; I wish you would take this stranger to"
1727 "your own house and entertain him hospitably till I can come for him.”"
1727 ""
1727 "And Piraeus answered, “Telemachus, you may stay away as long as you"
1727 "please, but I will look after him for you, and he shall find no lack of"
1727 "hospitality.”"
1727 ""
1727 "As he spoke he went on board, and bade the others do so also and loose"
1727 "the hawsers, so they took their places in the ship. But Telemachus"
1727 "bound on his sandals, and took a long and doughty spear with a head of"
1727 "sharpened bronze from the deck of the ship. Then they loosed the"
1727 "hawsers, thrust the ship off from land, and made on towards the city as"
1727 "they had been told to do, while Telemachus strode on as fast as he"
1727 "could, till he reached the homestead where his countless herds of swine"
1727 "were feeding, and where dwelt the excellent swineherd, who was so"
1727 "devoted a servant to his master."
1727 ""
1727 ""
1727 ""
1727 ""
1727 "<BOOK XVI>"
1727 ""
1727 ""
1727 "ULYSSES REVEALS HIMSELF TO TELEMACHUS."
1727 ""
1727 ""
1727 "Meanwhile Ulysses and the swineherd had lit a fire in the hut and were"
1727 "were getting breakfast ready at daybreak, for they had sent the men out"
1727 "with the pigs. When Telemachus came up, the dogs did not bark but"
1727 "fawned upon him, so Ulysses, hearing the sound of feet and noticing"
1727 "that the dogs did not bark, said to Eumaeus:"
1727 ""
1727 "“Eumaeus, I hear footsteps; I suppose one of your men or some one of"
1727 "your acquaintance is coming here, for the dogs are fawning upon him and"
1727 "not barking.”"
1727 ""
1727 "The words were hardly out of his mouth before his son stood at the"
1727 "door. Eumaeus sprang to his feet, and the bowls in which he was mixing"
1727 "wine fell from his hands, as he made towards his master. He kissed his"
1727 "head and both his beautiful eyes, and wept for joy. A father could not"
1727 "be more delighted at the return of an only son, the child of his old"
1727 "age, after ten years’ absence in a foreign country and after having"
1727 "gone through much hardship. He embraced him, kissed him all over as"
1727 "though he had come back from the dead, and spoke fondly to him saying:"
1727 ""
1727 "“So you are come, Telemachus, light of my eyes that you are. When I"
1727 "heard you had gone to Pylos I made sure I was never going to see you"
1727 "any more. Come in, my dear child, and sit down, that I may have a good"
1727 "look at you now you are home again; it is not very often you come into"
1727 "the country to see us herdsmen; you stick pretty close to the town"
1727 "generally. I suppose you think it better to keep an eye on what the"
1727 "suitors are doing.”"
1727 ""
1727 "“So be it, old friend,” answered Telemachus, “but I am come now because"
1727 "I want to see you, and to learn whether my mother is still at her old"
1727 "home or whether some one else has married her, so that the bed of"
1727 "Ulysses is without bedding and covered with cobwebs.”"
1727 ""
1727 "“She is still at the house,” replied Eumaeus, “grieving and breaking"
1727 "her heart, and doing nothing but weep, both night and day continually.”"
1727 ""
1727 "As he spoke he took Telemachus’ spear, whereon he crossed the stone"
1727 "threshold and came inside. Ulysses rose from his seat to give him place"
1727 "as he entered, but Telemachus checked him; “Sit down, stranger,” said"
1727 "he, “I can easily find another seat, and there is one here who will lay"
1727 "it for me.”"
1727 ""
1727 "Ulysses went back to his own place, and Eumaeus strewed some green"
1727 "brushwood on the floor and threw a sheepskin on top of it for"
1727 "Telemachus to sit upon. Then the swineherd brought them platters of"
1727 "cold meat, the remains from what they had eaten the day before, and he"
1727 "filled the bread baskets with bread as fast as he could. He mixed wine"
1727 "also in bowls of ivy-wood, and took his seat facing Ulysses. Then they"
1727 "laid their hands on the good things that were before them, and as soon"
1727 "as they had had enough to eat and drink Telemachus said to Eumaeus,"
1727 "“Old friend, where does this stranger come from? How did his crew bring"
1727 "him to Ithaca, and who were they?—for assuredly he did not come here by"
1727 "land.”"
1727 ""
1727 "To this you answered, O swineherd Eumaeus, “My son, I will tell you the"
1727 "real truth. He says he is a Cretan, and that he has been a great"
1727 "traveller. At this moment he is running away from a Thesprotian ship,"
1727 "and has taken refuge at my station, so I will put him into your hands."
1727 "Do whatever you like with him, only remember that he is your"
1727 "suppliant.”"
1727 ""
1727 "“I am very much distressed,” said Telemachus, “by what you have just"
1727 "told me. How can I take this stranger into my house? I am as yet young,"
1727 "and am not strong enough to hold my own if any man attacks me. My"
1727 "mother cannot make up her mind whether to stay where she is and look"
1727 "after the house out of respect for public opinion and the memory of her"
1727 "husband, or whether the time is now come for her to take the best man"
1727 "of those who are wooing her, and the one who will make her the most"
1727 "advantageous offer; still, as the stranger has come to your station I"
1727 "will find him a cloak and shirt of good wear, with a sword and sandals,"
1727 "and will send him wherever he wants to go. Or if you like you can keep"
1727 "him here at the station, and I will send him clothes and food that he"
1727 "may be no burden on you and on your men; but I will not have him go"
1727 "near the suitors, for they are very insolent, and are sure to ill treat"
1727 "him in a way that would greatly grieve me; no matter how valiant a man"
1727 "may be he can do nothing against numbers, for they will be too strong"
1727 "for him.”"
1727 ""
1727 "Then Ulysses said, “Sir, it is right that I should say something"
1727 "myself. I am much shocked about what you have said about the insolent"
1727 "way in which the suitors are behaving in despite of such a man as you"
1727 "are. Tell me, do you submit to such treatment tamely, or has some god"
1727 "set your people against you? May you not complain of your brothers—for"
1727 "it is to these that a man may look for support, however great his"
1727 "quarrel may be? I wish I were as young as you are and in my present"
1727 "mind; if I were son to Ulysses, or, indeed, Ulysses himself, I would"
1727 "rather some one came and cut my head off, but I would go to the house"
1727 "and be the bane of every one of these men.139 If they were too many for"
1727 "me—I being single-handed—I would rather die fighting in my own house"
1727 "than see such disgraceful sights day after day, strangers grossly"
1727 "maltreated, and men dragging the women servants about the house in an"
1727 "unseemly way, wine drawn recklessly, and bread wasted all to no purpose"
1727 "for an end that shall never be accomplished.”"
1727 ""
1727 "And Telemachus answered, “I will tell you truly everything. There is no"
1727 "enmity between me and my people, nor can I complain of brothers, to"
1727 "whom a man may look for support however great his quarrel may be. Jove"
1727 "has made us a race of only sons. Laertes was the only son of Arceisius,"
1727 "and Ulysses only son of Laertes. I am myself the only son of Ulysses"
1727 "who left me behind him when he went away, so that I have never been of"
1727 "any use to him. Hence it comes that my house is in the hands of"
1727 "numberless marauders; for the chiefs from all the neighbouring islands,"
1727 "Dulichium, Same, Zacynthus, as also all the principal men of Ithaca"
1727 "itself, are eating up my house under the pretext of paying court to my"
1727 "mother, who will neither say point blank that she will not marry, nor"
1727 "yet bring matters to an end, so they are making havoc of my estate, and"
1727 "before long will do so with myself into the bargain. The issue,"
1727 "however, rests with heaven. But do you, old friend Eumaeus, go at once"
1727 "and tell Penelope that I am safe and have returned from Pylos. Tell it"
1727 "to herself alone, and then come back here without letting any one else"
1727 "know, for there are many who are plotting mischief against me.”"
1727 ""
1727 "“I understand and heed you,” replied Eumaeus; “you need instruct me no"
1727 "further, only as I am going that way say whether I had not better let"
1727 "poor Laertes know that you are returned. He used to superintend the"
1727 "work on his farm in spite of his bitter sorrow about Ulysses, and he"
1727 "would eat and drink at will along with his servants; but they tell me"
1727 "that from the day on which you set out for Pylos he has neither eaten"
1727 "nor drunk as he ought to do, nor does he look after his farm, but sits"
1727 "weeping and wasting the flesh from off his bones.”"
1727 ""
1727 "“More’s the pity,” answered Telemachus, “I am sorry for him, but we"
1727 "must leave him to himself just now. If people could have everything"
1727 "their own way, the first thing I should choose would be the return of"
1727 "my father; but go, and give your message; then make haste back again,"
1727 "and do not turn out of your way to tell Laertes. Tell my mother to send"
1727 "one of her women secretly with the news at once, and let him hear it"
1727 "from her.”"
1727 ""
1727 "Thus did he urge the swineherd; Eumaeus, therefore, took his sandals,"
1727 "bound them to his feet, and started for the town. Minerva watched him"
